timestamp,time_s,position_m,velocity_m_s,temperature_c,sensor
2026-01-01T00:03:28Z,208.5,1656.930,4.905,22.66,A
2026-01-01T00:03:29Z,209.0,1659.711,5.561,23.67,B
2026-01-01T00:03:29Z,209.5,1663.112,6.802,25.52,C
2026-01-01T00:03:30Z,210.0,1665.516,4.809,22.70,A
2026-01-01T00:03:30Z,210.5,1668.388,5.744,24.18,B
2026-01-01T00:03:31Z,211.0,1671.721,6.666,25.25,C
2026-01-01T00:03:31Z,211.5,1674.161,4.881,22.37,A
2026-01-01T00:03:32Z,212.0,1677.055,5.787,24.13,B
2026-01-01T00:03:32Z,212.5,1680.255,6.401,25.65,C
2026-01-01T00:03:33Z,213.0,1682.710,4.909,22.09,A
2026-01-01T00:03:33Z,213.5,1685.297,5.175,24.09,B
2026-01-01T00:03:34Z,214.0,1688.428,6.261,25.36,C
2026-01-01T00:03:34Z,214.5,1690.645,4.435,22.25,A
2026-01-01T00:03:35Z,215.0,1693.353,5.416,24.15,B
2026-01-01T00:03:35Z,215.5,1696.343,5.981,24.90,C
2026-01-01T00:03:36Z,216.0,1698.586,4.484,22.32,A
2026-01-01T00:03:36Z,216.5,1701.001,4.831,23.66,B
2026-01-01T00:03:37Z,217.0,1703.939,5.875,24.87,C
2026-01-01T00:03:37Z,217.5,1705.877,3.876,22.17,A
2026-01-01T00:03:38Z,218.0,1708.416,5.079,24.12,B
2026-01-01T00:03:38Z,218.5,1711.352,5.872,25.42,C
2026-01-01T00:03:39Z,219.0,1713.339,3.975,22.43,A
2026-01-01T00:03:39Z,219.5,1715.684,4.690,23.93,B
2026-01-01T00:03:40Z,220.0,1718.488,5.608,25.84,C
2026-01-01T00:03:40Z,220.5,1720.340,3.704,22.52,A
2026-01-01T00:03:41Z,221.0,1722.533,4.385,23.70,B
2026-01-01T00:03:41Z,221.5,1725.156,5.246,25.49,C
2026-01-01T00:03:42Z,222.0,1726.963,3.614,22.88,A
2026-01-01T00:03:42Z,222.5,1729.025,4.124,24.04,B
2026-01-01T00:03:43Z,223.0,1731.707,5.364,25.65,C
2026-01-01T00:03:43Z,223.5,1733.431,3.448,22.28,A
2026-01-01T00:03:44Z,224.0,1735.477,4.091,24.35,B
2026-01-01T00:03:44Z,224.5,1738.041,5.128,25.59,C
2026-01-01T00:03:45Z,225.0,1739.776,3.471,22.85,A
2026-01-01T00:03:45Z,225.5,1741.867,4.180,23.81,B
2026-01-01T00:03:46Z,226.0,1744.213,4.692,25.73,C
2026-01-01T00:03:46Z,226.5,1745.701,2.977,22.69,A
2026-01-01T00:03:47Z,227.0,1747.593,3.783,23.78,B
2026-01-01T00:03:47Z,227.5,1749.847,4.508,25.06,C
2026-01-01T00:03:48Z,228.0,1751.241,2.787,22.36,A
2026-01-01T00:03:48Z,228.5,1752.904,3.326,23.62,B
2026-01-01T00:03:49Z,229.0,1755.009,4.211,25.81,C
2026-01-01T00:03:49Z,229.5,1756.383,2.748,22.25,A
2026-01-01T00:03:50Z,230.0,1758.250,3.733,23.72,B
2026-01-01T00:03:50Z,230.5,1760.341,4.182,25.71,C
2026-01-01T00:03:51Z,231.0,1761.655,2.628,22.40,A
2026-01-01T00:03:51Z,231.5,1763.365,3.419,23.96,B
2026-01-01T00:03:52Z,232.0,1765.426,4.122,25.47,C
2026-01-01T00:03:52Z,232.5,1766.733,2.615,22.70,A
2026-01-01T00:03:53Z,233.0,1768.146,2.826,23.61,B
2026-01-01T00:03:53Z,233.5,1770.191,4.090,25.22,C
2026-01-01T00:03:54Z,234.0,1771.123,1.865,22.24,A
2026-01-01T00:03:54Z,234.5,1772.561,2.876,24.45,B
2026-01-01T00:03:55Z,235.0,1774.344,3.566,25.72,C
2026-01-01T00:03:55Z,235.5,1775.427,2.166,22.09,A
2026-01-01T00:03:56Z,236.0,1776.813,2.771,24.50,B
2026-01-01T00:03:56Z,236.5,1778.549,3.473,25.54,C
2026-01-01T00:03:57Z,237.0,1779.394,1.689,22.96,A
2026-01-01T00:03:57Z,237.5,1780.795,2.802,23.62,B
2026-01-01T00:03:58Z,238.0,1782.440,3.290,25.44,C
2026-01-01T00:03:58Z,238.5,1783.290,1.700,22.14,A
2026-01-01T00:03:59Z,239.0,1784.387,2.194,23.81,B
2026-01-01T00:03:59Z,239.5,1785.917,3.061,25.82,C
2026-01-01T00:04:00Z,240.0,1786.730,1.626,22.82,A
2026-01-01T00:04:00Z,240.5,1787.858,2.255,23.63,B
2026-01-01T00:04:01Z,241.0,1789.268,2.821,25.71,C
2026-01-01T00:04:01Z,241.5,1789.819,1.102,22.55,A
2026-01-01T00:04:02Z,242.0,1790.922,2.206,23.67,B
2026-01-01T00:04:02Z,242.5,1792.379,2.914,25.16,C
2026-01-01T00:04:03Z,243.0,1792.865,0.971,22.96,A
2026-01-01T00:04:03Z,243.5,1793.663,1.598,24.08,B
2026-01-01T00:04:04Z,244.0,1794.896,2.465,25.95,C
2026-01-01T00:04:04Z,244.5,1795.470,1.148,22.36,A
2026-01-01T00:04:05Z,245.0,1796.262,1.586,24.47,B
2026-01-01T00:04:05Z,245.5,1797.440,2.355,25.29,C
2026-01-01T00:04:06Z,246.0,1797.850,0.821,22.41,A
2026-01-01T00:04:06Z,246.5,1798.548,1.395,23.59,B
2026-01-01T00:04:07Z,247.0,1799.765,2.434,25.74,C
2026-01-01T00:04:07Z,247.5,1800.132,0.734,23.06,A
2026-01-01T00:04:08Z,248.0,1800.670,1.076,24.13,B
2026-01-01T00:04:08Z,248.5,1801.628,1.918,25.85,C
2026-01-01T00:04:09Z,249.0,1801.877,0.496,22.33,A
2026-01-01T00:04:09Z,249.5,1802.323,0.893,24.31,B
2026-01-01T00:04:10Z,250.0,1803.180,1.713,25.24,C
2026-01-01T00:04:10Z,250.5,1803.140,-0.079,22.67,A
2026-01-01T00:04:11Z,251.0,1803.590,0.900,24.57,B
2026-01-01T00:04:11Z,251.5,1804.389,1.598,25.72,C
2026-01-01T00:04:12Z,252.0,1804.242,-0.295,22.53,A
2026-01-01T00:04:12Z,252.5,1804.502,0.521,24.32,B
2026-01-01T00:04:13Z,253.0,1805.128,1.251,25.34,C
2026-01-01T00:04:13Z,253.5,1804.952,-0.351,22.60,A
2026-01-01T00:04:14Z,254.0,1805.137,0.369,24.24,B
2026-01-01T00:04:14Z,254.5,1805.643,1.012,26.02,C
2026-01-01T00:04:15Z,255.0,1805.472,-0.342,22.67,A
2026-01-01T00:04:15Z,255.5,1805.479,0.014,23.97,B
2026-01-01T00:04:16Z,256.0,1806.044,1.130,25.79,C
2026-01-01T00:04:16Z,256.5,1805.814,-0.459,23.04,A
2026-01-01T00:04:17Z,257.0,1805.805,-0.019,24.15,B
2026-01-01T00:04:17Z,257.5,1806.168,0.727,25.29,C
2026-01-01T00:04:18Z,258.0,1805.644,-1.049,22.42,A
2026-01-01T00:04:18Z,258.5,1805.472,-0.343,24.20,B
2026-01-01T00:04:19Z,259.0,1805.855,0.764,25.73,C
2026-01-01T00:04:19Z,259.5,1805.400,-0.909,22.40,A
2026-01-01T00:04:20Z,260.0,1805.169,-0.462,24.24,B
2026-01-01T00:04:20Z,260.5,1805.512,0.687,25.60,C
2026-01-01T00:04:21Z,261.0,1804.760,-1.504,22.20,A
2026-01-01T00:04:21Z,261.5,1804.468,-0.585,24.30,B
2026-01-01T00:04:22Z,262.0,1804.478,0.021,25.41,C
2026-01-01T00:04:22Z,262.5,1803.836,-1.284,23.18,A
2026-01-01T00:04:23Z,263.0,1803.462,-0.749,24.30,B
2026-01-01T00:04:23Z,263.5,1803.509,0.095,25.22,C
2026-01-01T00:04:24Z,264.0,1802.670,-1.680,22.34,A
2026-01-01T00:04:24Z,264.5,1802.175,-0.989,24.47,B
2026-01-01T00:04:25Z,265.0,1802.179,0.008,25.25,C
2026-01-01T00:04:25Z,265.5,1801.171,-2.016,22.94,A
2026-01-01T00:04:26Z,266.0,1800.540,-1.262,24.03,B
2026-01-01T00:04:26Z,266.5,1800.329,-0.424,25.27,C
2026-01-01T00:04:27Z,267.0,1799.215,-2.228,22.36,A
2026-01-01T00:04:27Z,267.5,1798.581,-1.268,24.66,B
2026-01-01T00:04:28Z,268.0,1798.388,-0.386,25.47,C
2026-01-01T00:04:28Z,268.5,1797.376,-2.022,22.51,A
2026-01-01T00:04:29Z,269.0,1796.685,-1.382,24.06,B
2026-01-01T00:04:29Z,269.5,1796.494,-0.383,25.59,C
2026-01-01T00:04:30Z,270.0,1795.429,-2.131,22.88,A
2026-01-01T00:04:30Z,270.5,1794.745,-1.368,24.35,B
2026-01-01T00:04:31Z,271.0,1794.439,-0.612,25.65,C
2026-01-01T00:04:31Z,271.5,1793.245,-2.388,22.87,A
2026-01-01T00:04:32Z,272.0,1792.375,-1.739,24.32,B
2026-01-01T00:04:32Z,272.5,1791.878,-0.994,25.65,C
2026-01-01T00:04:33Z,273.0,1790.660,-2.437,22.89,A
2026-01-01T00:04:33Z,273.5,1789.706,-1.907,23.82,B
2026-01-01T00:04:34Z,274.0,1789.111,-1.191,25.44,C
2026-01-01T00:04:34Z,274.5,1787.597,-3.027,22.71,A
2026-01-01T00:04:35Z,275.0,1786.553,-2.089,24.03,B
2026-01-01T00:04:35Z,275.5,1785.796,-1.513,25.81,C
2026-01-01T00:04:36Z,276.0,1784.271,-3.051,22.68,A
2026-01-01T00:04:36Z,276.5,1783.004,-2.533,24.16,B
2026-01-01T00:04:37Z,277.0,1782.273,-1.462,25.83,C
2026-01-01T00:04:37Z,277.5,1780.680,-3.187,23.13,A
2026-01-01T00:04:38Z,278.0,1779.511,-2.339,24.48,B
2026-01-01T00:04:38Z,278.5,1778.504,-2.013,25.61,C
2026-01-01T00:04:39Z,279.0,1776.864,-3.281,22.46,A
2026-01-01T00:04:39Z,279.5,1775.663,-2.401,23.95,B
2026-01-01T00:04:40Z,280.0,1774.823,-1.680,25.52,C
2026-01-01T00:04:40Z,280.5,1773.142,-3.361,23.16,A
2026-01-01T00:04:41Z,281.0,1771.680,-2.923,24.70,B
2026-01-01T00:04:41Z,281.5,1770.537,-2.287,26.17,C
2026-01-01T00:04:42Z,282.0,1768.631,-3.812,22.76,A
2026-01-01T00:04:42Z,282.5,1767.017,-3.228,24.42,B
2026-01-01T00:04:43Z,283.0,1765.820,-2.395,25.99,C
2026-01-01T00:04:43Z,283.5,1763.953,-3.734,22.93,A
2026-01-01T00:04:44Z,284.0,1762.219,-3.467,24.79,B
2026-01-01T00:04:44Z,284.5,1761.131,-2.177,25.98,C
2026-01-01T00:04:45Z,285.0,1759.052,-4.158,22.90,A
2026-01-01T00:04:45Z,285.5,1757.495,-3.113,24.30,B
2026-01-01T00:04:46Z,286.0,1756.279,-2.432,25.94,C
2026-01-01T00:04:46Z,286.5,1754.128,-4.303,23.28,A
2026-01-01T00:04:47Z,287.0,1752.344,-3.568,24.46,B
2026-01-01T00:04:47Z,287.5,1750.825,-3.037,25.83,C
2026-01-01T00:04:48Z,288.0,1748.474,-4.703,23.06,A
2026-01-01T00:04:48Z,288.5,1746.483,-3.981,23.90,B
2026-01-01T00:04:49Z,289.0,1744.898,-3.170,25.50,C
2026-01-01T00:04:49Z,289.5,1742.604,-4.588,22.72,A
2026-01-01T00:04:50Z,290.0,1740.612,-3.985,24.85,B
2026-01-01T00:04:50Z,290.5,1739.183,-2.858,26.03,C
2026-01-01T00:04:51Z,291.0,1736.894,-4.577,23.20,A
2026-01-01T00:04:51Z,291.5,1734.811,-4.166,24.69,B
2026-01-01T00:04:52Z,292.0,1733.099,-3.424,25.95,C
2026-01-01T00:04:52Z,292.5,1730.595,-5.008,22.55,A
2026-01-01T00:04:53Z,293.0,1728.590,-4.011,24.81,B
2026-01-01T00:04:53Z,293.5,1726.819,-3.543,26.27,C
2026-01-01T00:04:54Z,294.0,1724.230,-5.177,23.05,A
2026-01-01T00:04:54Z,294.5,1722.210,-4.041,24.67,B
2026-01-01T00:04:55Z,295.0,1720.281,-3.859,25.84,C
2026-01-01T00:04:55Z,295.5,1717.621,-5.319,22.70,A
2026-01-01T00:04:56Z,296.0,1715.466,-4.309,24.35,B
2026-01-01T00:04:56Z,296.5,1713.651,-3.632,26.05,C
2026-01-01T00:04:57Z,297.0,1710.954,-5.393,22.47,A
2026-01-01T00:04:57Z,297.5,1708.678,-4.553,24.81,B
2026-01-01T00:04:58Z,298.0,1706.625,-4.105,26.06,C
2026-01-01T00:04:58Z,298.5,1703.841,-5.568,22.76,A
2026-01-01T00:04:59Z,299.0,1701.498,-4.686,24.90,B
2026-01-01T00:04:59Z,299.5,1699.322,-4.351,26.33,C
2026-01-01T00:05:00Z,300.0,1696.430,-5.786,23.27,A
2026-01-01T00:05:00Z,300.5,1693.849,-5.162,24.65,B
2026-01-01T00:05:01Z,301.0,1691.620,-4.458,25.77,C
2026-01-01T00:05:01Z,301.5,1688.826,-5.587,23.10,A
2026-01-01T00:05:02Z,302.0,1686.352,-4.948,24.41,B
2026-01-01T00:05:02Z,302.5,1684.159,-4.387,25.94,C
2026-01-01T00:05:03Z,303.0,1681.231,-5.855,23.17,A
2026-01-01T00:05:03Z,303.5,1678.505,-5.453,24.39,B
2026-01-01T00:05:04Z,304.0,1676.258,-4.493,26.03,C
2026-01-01T00:05:04Z,304.5,1673.302,-5.912,23.30,A
2026-01-01T00:05:05Z,305.0,1670.489,-5.627,24.34,B
2026-01-01T00:05:05Z,305.5,1668.039,-4.900,25.49,C
2026-01-01T00:05:06Z,306.0,1664.754,-6.570,22.65,A
2026-01-01T00:05:06Z,306.5,1662.052,-5.403,24.64,B
2026-01-01T00:05:07Z,307.0,1659.736,-4.632,25.76,C
2026-01-01T00:05:07Z,307.5,1656.404,-6.665,23.45,A
2026-01-01T00:05:08Z,308.0,1653.648,-5.511,24.93,B
2026-01-01T00:05:08Z,308.5,1651.027,-5.242,25.88,C
2026-01-01T00:05:09Z,309.0,1647.767,-6.520,23.22,A
2026-01-01T00:05:09Z,309.5,1644.967,-5.600,24.53,B
2026-01-01T00:05:10Z,310.0,1642.387,-5.160,25.50,C
2026-01-01T00:05:10Z,310.5,1639.108,-6.558,23.48,A
2026-01-01T00:05:11Z,311.0,1636.237,-5.742,24.66,B
2026-01-01T00:05:11Z,311.5,1633.574,-5.327,25.74,C
2026-01-01T00:05:12Z,312.0,1630.217,-6.713,23.44,A
2026-01-01T00:05:12Z,312.5,1627.294,-5.847,24.18,B
2026-01-01T00:05:13Z,313.0,1624.636,-5.317,26.02,C
2026-01-01T00:05:13Z,313.5,1621.108,-7.056,23.31,A
2026-01-01T00:05:14Z,314.0,1618.110,-5.996,24.74,B
2026-01-01T00:05:14Z,314.5,1615.420,-5.381,26.21,C
2026-01-01T00:05:15Z,315.0,1611.893,-7.053,23.06,A
2026-01-01T00:05:15Z,315.5,1608.623,-6.540,24.80,B
2026-01-01T00:05:16Z,316.0,1605.693,-5.860,26.17,C
2026-01-01T00:05:16Z,316.5,1602.022,-7.343,23.09,A
2026-01-01T00:05:17Z,317.0,1598.805,-6.433,24.51,B
2026-01-01T00:05:17Z,317.5,1596.069,-5.473,25.78,C
2026-01-01T00:05:18Z,318.0,1592.221,-7.695,23.49,A
2026-01-01T00:05:18Z,318.5,1588.843,-6.757,24.32,B
2026-01-01T00:05:19Z,319.0,1585.874,-5.936,26.14,C
2026-01-01T00:05:19Z,319.5,1582.257,-7.235,23.26,A
2026-01-01T00:05:20Z,320.0,1578.818,-6.877,24.59,B
2026-01-01T00:05:20Z,320.5,1575.798,-6.040,26.06,C
2026-01-01T00:05:21Z,321.0,1571.949,-7.699,22.72,A
2026-01-01T00:05:21Z,321.5,1568.473,-6.952,24.45,B
2026-01-01T00:05:22Z,322.0,1565.319,-6.309,26.38,C
2026-01-01T00:05:22Z,322.5,1561.393,-7.853,22.72,A
2026-01-01T00:05:23Z,323.0,1557.909,-6.968,24.91,B
2026-01-01T00:05:23Z,323.5,1554.870,-6.078,26.19,C
2026-01-01T00:05:24Z,324.0,1550.996,-7.747,22.91,A
2026-01-01T00:05:24Z,324.5,1547.327,-7.338,24.33,B
2026-01-01T00:05:25Z,325.0,1544.101,-6.452,25.86,C
2026-01-01T00:05:25Z,325.5,1540.092,-8.019,22.73,A
2026-01-01T00:05:26Z,326.0,1536.363,-7.458,24.34,B
2026-01-01T00:05:26Z,326.5,1533.035,-6.656,26.39,C
2026-01-01T00:05:27Z,327.0,1528.991,-8.088,22.79,A
2026-01-01T00:05:27Z,327.5,1525.297,-7.389,24.97,B
2026-01-01T00:05:28Z,328.0,1522.029,-6.536,26.15,C
2026-01-01T00:05:28Z,328.5,1517.887,-8.284,22.79,A
2026-01-01T00:05:29Z,329.0,1514.197,-7.379,24.18,B
2026-01-01T00:05:29Z,329.5,1510.939,-6.517,25.66,C
2026-01-01T00:05:30Z,330.0,1506.851,-8.176,22.99,A
2026-01-01T00:05:30Z,330.5,1503.126,-7.449,24.70,B
2026-01-01T00:05:31Z,331.0,1499.619,-7.015,26.15,C
2026-01-01T00:05:31Z,331.5,1495.278,-8.682,22.86,A
2026-01-01T00:05:32Z,332.0,1491.412,-7.731,24.40,B
2026-01-01T00:05:32Z,332.5,1488.014,-6.796,26.61,C
2026-01-01T00:05:33Z,333.0,1483.708,-8.612,23.46,A
2026-01-01T00:05:33Z,333.5,1479.747,-7.923,24.84,B
2026-01-01T00:05:34Z,334.0,1476.206,-7.082,26.16,C
2026-01-01T00:05:34Z,334.5,1471.771,-8.869,23.46,A
2026-01-01T00:05:35Z,335.0,1467.757,-8.028,24.60,B
2026-01-01T00:05:35Z,335.5,1464.152,-7.211,26.45,C
2026-01-01T00:05:36Z,336.0,1459.822,-8.660,23.26,A
2026-01-01T00:05:36Z,336.5,1455.925,-7.793,24.40,B
2026-01-01T00:05:37Z,337.0,1452.204,-7.441,26.47,C
2026-01-01T00:05:37Z,337.5,1447.746,-8.917,23.46,A
2026-01-01T00:05:38Z,338.0,1443.865,-7.762,24.78,B
2026-01-01T00:05:38Z,338.5,1440.114,-7.503,26.51,C
2026-01-01T00:05:39Z,339.0,1435.707,-8.813,22.90,A
2026-01-01T00:05:39Z,339.5,1431.558,-8.297,24.67,B
2026-01-01T00:05:40Z,340.0,1427.770,-7.577,26.57,C
2026-01-01T00:05:40Z,340.5,1423.344,-8.853,23.48,A
2026-01-01T00:05:41Z,341.0,1419.206,-8.275,25.09,B
2026-01-01T00:05:41Z,341.5,1415.380,-7.652,26.39,C
2026-01-01T00:05:42Z,342.0,1410.777,-9.206,22.68,A
2026-01-01T00:05:42Z,342.5,1406.521,-8.512,24.38,B
2026-01-01T00:05:43Z,343.0,1402.845,-7.353,26.06,C
2026-01-01T00:05:43Z,343.5,1398.271,-9.147,23.29,A
2026-01-01T00:05:44Z,344.0,1394.021,-8.501,24.82,B
2026-01-01T00:05:44Z,344.5,1390.279,-7.484,26.61,C
2026-01-01T00:05:45Z,345.0,1385.674,-9.209,23.54,A
2026-01-01T00:05:45Z,345.5,1381.597,-8.155,24.96,B
2026-01-01T00:05:46Z,346.0,1377.744,-7.706,25.97,C
2026-01-01T00:05:46Z,346.5,1372.982,-9.524,23.53,A
2026-01-01T00:05:47Z,347.0,1368.618,-8.728,24.76,B
2026-01-01T00:05:47Z,347.5,1364.740,-7.756,25.75,C
2026-01-01T00:05:48Z,348.0,1359.979,-9.522,23.53,A
2026-01-01T00:05:48Z,348.5,1355.705,-8.549,25.13,B
2026-01-01T00:05:49Z,349.0,1351.930,-7.549,25.80,C
2026-01-01T00:05:49Z,349.5,1347.276,-9.308,22.75,A
2026-01-01T00:05:50Z,350.0,1342.934,-8.683,24.66,B
2026-01-01T00:05:50Z,350.5,1339.143,-7.583,26.31,C
2026-01-01T00:05:51Z,351.0,1334.312,-9.663,23.23,A
2026-01-01T00:05:51Z,351.5,1329.970,-8.684,24.42,B
2026-01-01T00:05:52Z,352.0,1325.970,-8.000,26.60,C
2026-01-01T00:05:52Z,352.5,1321.347,-9.246,23.50,A
2026-01-01T00:05:53Z,353.0,1316.839,-9.015,25.14,B
2026-01-01T00:05:53Z,353.5,1312.841,-7.997,26.57,C
2026-01-01T00:05:54Z,354.0,1307.949,-9.784,22.88,A
2026-01-01T00:05:54Z,354.5,1303.667,-8.563,24.52,B
2026-01-01T00:05:55Z,355.0,1299.518,-8.299,26.24,C
2026-01-01T00:05:55Z,355.5,1294.844,-9.347,23.58,A
2026-01-01T00:05:56Z,356.0,1290.384,-8.920,25.24,B
2026-01-01T00:05:56Z,356.5,1286.436,-7.896,26.59,C
2026-01-01T00:05:57Z,357.0,1281.636,-9.602,23.14,A
2026-01-01T00:05:57Z,357.5,1277.305,-8.661,24.72,B
2026-01-01T00:05:58Z,358.0,1273.376,-7.859,26.31,C
2026-01-01T00:05:58Z,358.5,1268.632,-9.488,23.23,A
2026-01-01T00:05:59Z,359.0,1264.135,-8.992,24.85,B
2026-01-01T00:05:59Z,359.5,1260.000,-8.272,25.91,C
2026-01-01T00:06:00Z,360.0,1255.139,-9.722,23.62,A
2026-01-01T00:06:00Z,360.5,1250.578,-9.122,25.13,B
2026-01-01T00:06:01Z,361.0,1246.564,-8.029,26.54,C
2026-01-01T00:06:01Z,361.5,1241.632,-9.864,23.77,A
2026-01-01T00:06:02Z,362.0,1237.207,-8.850,24.85,B
2026-01-01T00:06:02Z,362.5,1232.972,-8.468,26.35,C
2026-01-01T00:06:03Z,363.0,1227.903,-10.139,23.68,A
2026-01-01T00:06:03Z,363.5,1223.325,-9.156,24.65,B
2026-01-01T00:06:04Z,364.0,1219.206,-8.238,26.42,C
2026-01-01T00:06:04Z,364.5,1214.292,-9.829,23.27,A
2026-01-01T00:06:05Z,365.0,1209.788,-9.007,25.14,B
2026-01-01T00:06:05Z,365.5,1205.623,-8.329,26.29,C
2026-01-01T00:06:06Z,366.0,1200.764,-9.720,22.80,A
2026-01-01T00:06:06Z,366.5,1196.105,-9.318,24.62,B
2026-01-01T00:06:07Z,367.0,1191.858,-8.494,26.69,C
2026-01-01T00:06:07Z,367.5,1186.787,-10.141,22.91,A
2026-01-01T00:06:08Z,368.0,1182.164,-9.247,24.81,B
2026-01-01T00:06:08Z,368.5,1178.089,-8.151,26.80,C
2026-01-01T00:06:09Z,369.0,1173.219,-9.739,23.42,A
2026-01-01T00:06:09Z,369.5,1168.502,-9.434,24.37,B
2026-01-01T00:06:10Z,370.0,1164.361,-8.283,26.63,C
2026-01-01T00:06:10Z,370.5,1159.307,-10.108,23.78,A
2026-01-01T00:06:11Z,371.0,1154.736,-9.142,24.89,B
2026-01-01T00:06:11Z,371.5,1150.583,-8.305,25.89,C
2026-01-01T00:06:12Z,372.0,1145.494,-10.178,23.76,A
2026-01-01T00:06:12Z,372.5,1140.832,-9.324,24.41,B
2026-01-01T00:06:13Z,373.0,1136.573,-8.518,26.55,C
2026-01-01T00:06:13Z,373.5,1131.507,-10.133,23.04,A
2026-01-01T00:06:14Z,374.0,1126.843,-9.327,24.81,B
2026-01-01T00:06:14Z,374.5,1122.717,-8.253,26.13,C
2026-01-01T00:06:15Z,375.0,1117.831,-9.773,23.81,A
2026-01-01T00:06:15Z,375.5,1113.328,-9.005,24.41,B
2026-01-01T00:06:16Z,376.0,1109.073,-8.510,26.77,C
2026-01-01T00:06:16Z,376.5,1104.181,-9.784,22.98,A
2026-01-01T00:06:17Z,377.0,1099.564,-9.235,24.71,B
2026-01-01T00:06:17Z,377.5,1095.438,-8.251,25.88,C
2026-01-01T00:06:18Z,378.0,1090.383,-10.110,23.60,A
2026-01-01T00:06:18Z,378.5,1085.900,-8.966,24.39,B
2026-01-01T00:06:19Z,379.0,1081.728,-8.344,26.52,C
2026-01-01T00:06:19Z,379.5,1076.842,-9.771,23.28,A
2026-01-01T00:06:20Z,380.0,1072.388,-8.909,24.56,B
2026-01-01T00:06:20Z,380.5,1068.077,-8.622,25.99,C
2026-01-01T00:06:21Z,381.0,1063.109,-9.935,22.99,A
2026-01-01T00:06:21Z,381.5,1058.447,-9.324,24.56,B
2026-01-01T00:06:22Z,382.0,1054.124,-8.647,26.83,C
2026-01-01T00:06:22Z,382.5,1049.086,-10.075,23.83,A
2026-01-01T00:06:23Z,383.0,1044.567,-9.038,24.59,B
2026-01-01T00:06:23Z,383.5,1040.513,-8.107,25.88,C
2026-01-01T00:06:24Z,384.0,1035.677,-9.673,22.91,A
2026-01-01T00:06:24Z,384.5,1031.025,-9.304,24.93,B
2026-01-01T00:06:25Z,385.0,1026.703,-8.644,26.65,C
2026-01-01T00:06:25Z,385.5,1021.607,-10.193,23.70,A
2026-01-01T00:06:26Z,386.0,1016.899,-9.416,24.91,B
2026-01-01T00:06:26Z,386.5,1012.647,-8.504,26.18,C
2026-01-01T00:06:27Z,387.0,1007.683,-9.928,23.26,A
2026-01-01T00:06:27Z,387.5,1003.094,-9.179,25.04,B
2026-01-01T00:06:28Z,388.0,998.850,-8.488,26.08,C
2026-01-01T00:06:28Z,388.5,993.957,-9.786,23.19,A
2026-01-01T00:06:29Z,389.0,989.543,-8.828,24.82,B
2026-01-01T00:06:29Z,389.5,985.396,-8.294,25.92,C
2026-01-01T00:06:30Z,390.0,980.318,-10.156,23.01,A
2026-01-01T00:06:30Z,390.5,975.827,-8.982,25.07,B
2026-01-01T00:06:31Z,391.0,971.839,-7.976,26.34,C
2026-01-01T00:06:31Z,391.5,966.983,-9.711,23.25,A
2026-01-01T00:06:32Z,392.0,962.343,-9.280,24.83,B
2026-01-01T00:06:32Z,392.5,958.297,-8.092,26.72,C
2026-01-01T00:06:33Z,393.0,953.533,-9.529,23.75,A
2026-01-01T00:06:33Z,393.5,949.058,-8.950,24.97,B
2026-01-01T00:06:34Z,394.0,944.971,-8.174,26.40,C
2026-01-01T00:06:34Z,394.5,940.144,-9.653,23.50,A
2026-01-01T00:06:35Z,395.0,935.778,-8.733,24.87,B
2026-01-01T00:06:35Z,395.5,931.702,-8.151,26.76,C
2026-01-01T00:06:36Z,396.0,926.895,-9.614,23.45,A
2026-01-01T00:06:36Z,396.5,922.462,-8.866,25.24,B
2026-01-01T00:06:37Z,397.0,918.450,-8.024,26.19,C
2026-01-01T00:06:37Z,397.5,913.557,-9.787,23.54,A
2026-01-01T00:06:38Z,398.0,908.992,-9.130,24.89,B
2026-01-01T00:06:38Z,398.5,905.089,-7.806,26.17,C
2026-01-01T00:06:39Z,399.0,900.260,-9.657,23.64,A
2026-01-01T00:06:39Z,399.5,895.984,-8.551,25.14,B
2026-01-01T00:06:40Z,400.0,892.028,-7.914,26.33,C
2026-01-01T00:06:40Z,400.5,887.223,-9.609,23.59,A
2026-01-01T00:06:41Z,401.0,882.804,-8.839,25.23,B
2026-01-01T00:06:41Z,401.5,878.689,-8.229,26.70,C
2026-01-01T00:06:42Z,402.0,874.004,-9.370,23.26,A
2026-01-01T00:06:42Z,402.5,869.510,-8.987,24.79,B
2026-01-01T00:06:43Z,403.0,865.599,-7.823,26.74,C
2026-01-01T00:06:43Z,403.5,860.982,-9.234,23.17,A
2026-01-01T00:06:44Z,404.0,856.539,-8.886,24.58,B
2026-01-01T00:06:44Z,404.5,852.778,-7.521,26.61,C
2026-01-01T00:06:45Z,405.0,847.970,-9.616,23.65,A
2026-01-01T00:06:45Z,405.5,843.822,-8.296,25.07,B
2026-01-01T00:06:46Z,406.0,839.867,-7.910,26.93,C
2026-01-01T00:06:46Z,406.5,835.263,-9.207,23.15,A
2026-01-01T00:06:47Z,407.0,831.091,-8.345,24.98,B
2026-01-01T00:06:47Z,407.5,827.272,-7.637,26.34,C
2026-01-01T00:06:48Z,408.0,822.581,-9.382,23.40,A
2026-01-01T00:06:48Z,408.5,818.372,-8.419,24.94,B
2026-01-01T00:06:49Z,409.0,814.677,-7.390,26.05,C
2026-01-01T00:06:49Z,409.5,809.994,-9.366,23.92,A
